sensor_id,trip_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,speed_kmh,gps_lat,gps_lon
ACC_TRIP_001_121,TRIP_001,2024-10-25 08:17:01,121,0.21838664084511694,-0.4830182179839456,9.774762440771367,44.846353691688854,19.0121,72.8121
ACC_TRIP_001_122,TRIP_001,2024-10-25 08:17:02,122,0.03572509390766273,-0.08369505194718034,9.569987904310484,34.19550703026495,19.0122,72.8122
ACC_TRIP_001_123,TRIP_001,2024-10-25 08:17:03,123,-0.009059747052123585,1.2878388635998834,9.753265327859891,31.38822137986934,19.0123,72.8123
ACC_TRIP_001_124,TRIP_001,2024-10-25 08:17:04,124,0.06801136991025407,0.1896448464443896,9.57398046200117,38.53682068306107,19.0124,72.8124
ACC_TRIP_001_125,TRIP_001,2024-10-25 08:17:05,125,-0.025630998164866678,0.24301688976998317,9.878398399817732,44.540043722394664,19.0125,72.8125
ACC_TRIP_001_126,TRIP_001,2024-10-25 08:17:06,126,0.015078120832975004,-0.02062950633271063,9.410994670951426,44.44937922836959,19.0126,72.8126
ACC_TRIP_001_127,TRIP_001,2024-10-25 08:17:07,127,-0.2713801736091767,0.9267293568098893,9.92240051971524,41.94328536672733,19.0127,72.81269999999999
ACC_TRIP_001_128,TRIP_001,2024-10-25 08:17:08,128,0.16566158732342706,-0.4661732563560283,10.034773587633087,41.496493456448505,19.0128,72.8128
ACC_TRIP_001_129,TRIP_001,2024-10-25 08:17:09,129,-0.21145964645589221,-0.32933593791140464,9.841502493903029,33.24490310045478,19.0129,72.8129
ACC_TRIP_001_130,TRIP_001,2024-10-25 08:17:10,130,-0.3276304841175553,-0.6342661109673593,9.923525989912644,44.232722551539105,19.013,72.813
ACC_TRIP_001_131,TRIP_001,2024-10-25 08:17:11,131,-0.009461738348920215,0.06461877261547666,10.069617589489718,43.98173659165865,19.0131,72.81309999999999
ACC_TRIP_001_132,TRIP_001,2024-10-25 08:17:12,132,-0.07045541005539932,0.04717005370174746,9.809871716285377,37.558456904761655,19.0132,72.8132
ACC_TRIP_001_133,TRIP_001,2024-10-25 08:17:13,133,0.12523463555139022,0.4191894287281966,9.50546630850227,38.29464513381826,19.0133,72.8133
ACC_TRIP_001_134,TRIP_001,2024-10-25 08:17:14,134,-0.06856761683412897,-0.38705823446929283,9.883280909019852,41.9302320866187,19.0134,72.8134
ACC_TRIP_001_135,TRIP_001,2024-10-25 08:17:15,135,0.03975779107795682,0.7118943659081242,10.045267997666347,43.497923638876166,19.0135,72.81349999999999
ACC_TRIP_001_136,TRIP_001,2024-10-25 08:17:16,136,-0.06722364734519158,-1.2881014427763766,9.530971240526192,46.40779586271352,19.0136,72.8136
ACC_TRIP_001_137,TRIP_001,2024-10-25 08:17:17,137,0.13697298752788375,0.6072578971730538,9.950770896611193,30.187321804515662,19.0137,72.8137
ACC_TRIP_001_138,TRIP_001,2024-10-25 08:17:18,138,-0.12123561118476978,0.32147429804132915,9.851250007281001,32.651273741657384,19.0138,72.8138
ACC_TRIP_001_139,TRIP_001,2024-10-25 08:17:19,139,-0.10916122267825629,-0.45861173390590315,9.860743007145732,33.74366939884344,19.0139,72.8139
ACC_TRIP_001_140,TRIP_001,2024-10-25 08:17:20,140,-0.18999573337683606,-0.00026039150934530883,9.677979283169467,40.89947286117573,19.014,72.814
ACC_TRIP_001_141,TRIP_001,2024-10-25 08:17:21,141,0.32232594506810863,-0.6423227017192265,9.805840476061448,44.49968048056312,19.0141,72.8141
ACC_TRIP_001_142,TRIP_001,2024-10-25 08:17:22,142,0.135537134186354,0.2431507558945777,9.69495722012055,49.91517992947061,19.0142,72.8142
ACC_TRIP_001_143,TRIP_001,2024-10-25 08:17:23,143,0.0770674581526588,0.0409260305341811,9.81953509873898,39.169871142670566,19.0143,72.8143
ACC_TRIP_001_144,TRIP_001,2024-10-25 08:17:24,144,-0.3320865226505885,1.0259544550948865,9.469550124056573,33.33291669212541,19.0144,72.81439999999999
ACC_TRIP_001_145,TRIP_001,2024-10-25 08:17:25,145,0.17226696795894525,-0.055709610191357554,9.500145463230243,42.70469116479518,19.0145,72.8145
ACC_TRIP_001_146,TRIP_001,2024-10-25 08:17:26,146,0.20132848956600036,-0.7530533051940559,9.934278124104575,35.27866351737452,19.0146,72.8146
ACC_TRIP_001_147,TRIP_001,2024-10-25 08:17:27,147,-0.4338446582502671,1.1755288415703862,9.907242711554598,47.889750302572494,19.0147,72.8147
ACC_TRIP_001_148,TRIP_001,2024-10-25 08:17:28,148,-0.05500687341558411,0.6607394891137014,9.701066522793802,47.0591470761074,19.0148,72.81479999999999
ACC_TRIP_001_149,TRIP_001,2024-10-25 08:17:29,149,0.29620393831533764,-0.1295322617815716,9.722857052211094,37.70398988956932,19.0149,72.8149
ACC_TRIP_001_150,TRIP_001,2024-10-25 08:17:30,150,-0.04735893652829884,-0.34995424717549334,9.682522991230234,41.97832275929142,19.015,72.815
ACC_TRIP_001_151,TRIP_001,2024-10-25 08:17:31,151,0.13733814047369525,0.39059208215485197,9.870735178277267,36.970848896631765,19.0151,72.8151
ACC_TRIP_001_152,TRIP_001,2024-10-25 08:17:32,152,-0.03318825864702251,0.4067597432342411,9.709313718941303,44.748495065985914,19.0152,72.81519999999999
ACC_TRIP_001_153,TRIP_001,2024-10-25 08:17:33,153,-0.07170890339452554,-0.44458181818470793,9.816878265487746,34.89076035446844,19.0153,72.8153
ACC_TRIP_001_154,TRIP_001,2024-10-25 08:17:34,154,-0.2178110860776569,0.19385207772038968,9.43142769611172,45.87878789120215,19.0154,72.8154
ACC_TRIP_001_155,TRIP_001,2024-10-25 08:17:35,155,-0.23053253014702105,1.1025277536421731,9.895939545865021,36.56898035601502,19.0155,72.8155
ACC_TRIP_001_156,TRIP_001,2024-10-25 08:17:36,156,-0.28764927138475505,-0.6502139242462764,9.461834969423132,39.839682681885584,19.0156,72.8156
ACC_TRIP_001_157,TRIP_001,2024-10-25 08:17:37,157,0.30474781577678733,0.7596613914441196,9.70236580218324,44.75984585840791,19.0157,72.81569999999999
ACC_TRIP_001_158,TRIP_001,2024-10-25 08:17:38,158,-0.1507872724217898,1.1935656745795113,9.789341496028223,40.40644085908634,19.0158,72.8158
ACC_TRIP_001_159,TRIP_001,2024-10-25 08:17:39,159,0.11570061223536775,-0.6446240646382352,9.860600599772681,47.70384396993723,19.0159,72.8159
ACC_TRIP_001_160,TRIP_001,2024-10-25 08:17:40,160,0.021065643716965916,0.16842659186152328,9.65577438986294,35.773351618262105,19.016,72.816
ACC_TRIP_001_161,TRIP_001,2024-10-25 08:17:41,161,-0.1179885091543411,-0.8470402229971471,9.772478005985208,39.950669054206955,19.0161,72.81609999999999
ACC_TRIP_001_162,TRIP_001,2024-10-25 08:17:42,162,-0.1918388661256108,-0.8437039952579145,9.994208486513777,36.25499274201839,19.0162,72.8162
ACC_TRIP_001_163,TRIP_001,2024-10-25 08:17:43,163,0.016958934231388167,-0.31926259048385547,9.38890931317356,43.6130064671554,19.0163,72.8163
ACC_TRIP_001_164,TRIP_001,2024-10-25 08:17:44,164,-0.08671392645168387,-0.130677027360733,10.062509379116399,45.77961759808944,19.0164,72.8164
ACC_TRIP_001_165,TRIP_001,2024-10-25 08:17:45,165,0.10431362187303339,0.6374015711031565,10.33048800092733,44.183630320153384,19.0165,72.81649999999999
ACC_TRIP_001_166,TRIP_001,2024-10-25 08:17:46,166,0.0919193579521319,-0.06512745728971042,9.591563081305836,39.86506545508599,19.0166,72.8166
ACC_TRIP_001_167,TRIP_001,2024-10-25 08:17:47,167,0.3776870380601348,0.8682193413097483,10.073077186953904,43.04045999732496,19.0167,72.8167
ACC_TRIP_001_168,TRIP_001,2024-10-25 08:17:48,168,0.05345534929589886,-0.6145162854282249,9.47699066550075,34.04888525767921,19.0168,72.8168
ACC_TRIP_001_169,TRIP_001,2024-10-25 08:17:49,169,0.2816521842710397,0.5381813430499571,10.020231469671572,44.728291064098784,19.0169,72.8169
ACC_TRIP_001_170,TRIP_001,2024-10-25 08:17:50,170,0.015919515218024104,-0.15393584638409452,9.670802536017485,38.09189336315528,19.017,72.817
ACC_TRIP_001_171,TRIP_001,2024-10-25 08:17:51,171,0.006078132017687173,0.25517261805462554,9.817732540311226,43.94822497135969,19.0171,72.8171
ACC_TRIP_001_172,TRIP_001,2024-10-25 08:17:52,172,0.005788934769939515,0.09067391063869194,9.701686353972827,45.485558819638804,19.0172,72.8172
